pl_name,hostname,sy_dist,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbeccen,pl_orbincl,st_teff,st_rad,st_mass,disc_year,discoverymethod,disc_facility
"KOI-3503 b","KOI-3503",887.06400000,21.18500000000,1.19000000,9.20000000,785.00,,,6001.00,1.255000,0.858000,2021,"Transit","Kepler"
"HIP 38594 b","HIP 38594",17.78860000,60.72200000000,,8.10000000,,0.170000,,,,0.610000,2020,"Radial Velocity","Multiple Observatories"
"HD 108874 b","HD 108874",59.51750000,394.48123000000,,451.31860000,,0.130000,,5600.00,1.050000,1.100000,2002,"Radial Velocity","W. M. Keck Observatory"
"Kepler-739 b","Kepler-739",1370.65000000,12.53248465000,3.32000000,,,,,5601.00,0.900000,0.930000,2016,"Transit","Kepler"
"Kepler-80 e","Kepler-80",369.45100000,4.64489000000,1.60000000,4.13000000,,,88.79000,4540.00,0.678000,0.730000,2014,"Transit","Kepler"
"Kepler-1906 b","Kepler-1906",1360.63000000,7.36268997200,2.77615754,,,,,5868.00,0.894000,0.987000,2021,"Transit","Kepler"
"Kepler-29 c","Kepler-29",832.53200000,13.28613000000,2.34000000,4.50000000,,0.000000,,5378.00,0.732000,0.761000,2011,"Transit","Kepler"
"K2-217 b","K2-217",381.87800000,14.07452400000,3.57854073,,,,88.04322,5967.00,1.333718,1.102661,2018,"Transit","K2"
"Kepler-748 b","Kepler-748",1705.99000000,7.40742793000,2.52000000,,,,,5934.00,1.100000,1.070000,2016,"Transit","Kepler"
"Kepler-376 c","Kepler-376",923.06700000,14.17232700000,1.79000000,,,,,5900.00,1.175000,,2014,"Transit","Kepler"
"Kepler-1175 b","Kepler-1175",1121.89000000,37.94563000000,2.99000000,,,,,5453.00,0.860000,0.900000,2016,"Transit","Kepler"
"Kepler-1073 b","Kepler-1073",809.89700000,8.67888593000,2.30000000,,,,,5792.00,1.000000,1.000000,2016,"Transit","Kepler"
"Kepler-122 b","Kepler-122",1027.45000000,5.76619300000,2.34000000,,,,,6050.00,1.216000,,2014,"Transit","Kepler"
"Kepler-1094 b","Kepler-1094",1291.01000000,78.10002310000,3.18000000,,,,,6112.00,1.210000,1.140000,2016,"Transit","Kepler"
"Kepler-1798 b","Kepler-1798",395.19600000,16.85589981000,2.30911251,,,,,3967.00,0.587000,0.593000,2021,"Transit","Kepler"
"Kepler-969 c","Kepler-969",390.35400000,1.68293460400,0.99000000,,,,,5214.00,0.820000,0.920000,2016,"Transit","Kepler"
"Kepler-201 b","Kepler-201",636.44500000,25.67208300000,2.46000000,,,,,6065.00,1.229000,,2014,"Transit","Kepler"
"Kepler-178 c","Kepler-178",716.02500000,20.55280200000,2.88000000,,,,,5676.00,1.066000,,2014,"Transit","Kepler"
"K2-239 c","K2-239",31.08490000,7.77500000000,1.00000000,,427.00,,88.77000,3420.00,0.360000,0.400000,2018,"Transit","K2"
"CoRoT-24 c","CoRoT-24",591.55500000,11.75900000000,5.00000000,28.00000000,850.00,0.000000,89.00000,4950.00,0.860000,0.910000,2014,"Transit","CoRoT"
"Kepler-1143 c","Kepler-1143",555.18900000,210.63059100000,3.60000000,,,,,5053.00,0.770000,0.810000,2016,"Transit","Kepler"
"Kepler-280 b","Kepler-280",780.36100000,2.13954200000,1.45000000,,,,,5744.00,0.886000,,2014,"Transit","Kepler"
"7 CMa b","7 CMa",19.81010000,735.10000000000,,587.98550000,,0.060000,90.00000,4826.00,4.870000,1.340000,2011,"Radial Velocity","Anglo-Australian Telescope"
"16 Cyg B b","16 Cyg B",21.13970000,798.50000000000,,565.73740000,,0.680000,,5750.00,1.130000,1.080000,1996,"Radial Velocity","Multiple Observatories"
"GJ 876 e","GJ 876",4.67517000,124.26000000000,,14.60000000,,0.055000,59.00000,,0.300000,0.320000,2010,"Radial Velocity","W. M. Keck Observatory"
"HD 102956 b","HD 102956",121.89000000,6.49470000000,,305.11680000,,0.037000,,4985.00,4.550000,1.660000,2010,"Radial Velocity","W. M. Keck Observatory"
"HD 108874 c","HD 108874",59.51750000,1624.00000000000,,314.64000000,,0.239000,,5551.00,,0.950000,2005,"Radial Velocity","W. M. Keck Observatory"
"HD 125612 c","HD 125612",57.62070000,4.15466000000,,15.57359194,,0.149000,,,,1.050000,2009,"Radial Velocity","La Silla Observatory"
"HD 1502 b","HD 1502",190.95300000,428.50000000000,,874.03250000,,0.031000,,4947.00,4.670000,1.460000,2011,"Radial Velocity","W. M. Keck Observatory"
"HD 152581 b","HD 152581",165.76000000,686.50000000000,,594.02427000,,0.040000,,5027.00,5.140000,1.300000,2011,"Radial Velocity","W. M. Keck Observatory"
"Kepler-825 c","Kepler-825",807.85000000,8.18182460000,1.84000000,,,,,5976.00,1.080000,1.030000,2016,"Transit","Kepler"
"Kepler-1196 b","Kepler-1196",922.33300000,66.18490310000,2.23000000,,,,,5756.00,0.970000,0.980000,2016,"Transit","Kepler"
"Kepler-138 b","Kepler-138",66.86240000,10.31340000000,0.64000000,0.07000000,452.00,0.020000,88.67000,3841.00,0.535000,0.535000,2014,"Transit","Kepler"
"Kepler-701 b","Kepler-701",774.15200000,10.35533177000,2.84000000,,,,,5343.00,0.840000,0.880000,2016,"Transit","Kepler"
"Kepler-557 b","Kepler-557",2097.12000000,3.70598955100,2.67000000,,,,,6068.00,1.160000,1.110000,2016,"Transit","Kepler"
"Kepler-848 b","Kepler-848",1378.47000000,6.91134416000,1.70000000,,,,,5695.00,1.200000,1.010000,2016,"Transit","Kepler"
"HD 4113 b","HD 4113",41.87270000,526.52390000000,,541.26177712,,0.899000,,,,1.008000,2007,"Radial Velocity","La Silla Observatory"
"HD 70642 b","HD 70642",29.27600000,2124.54000000000,,633.43519000,,0.175000,,5732.00,0.984000,1.078000,2003,"Radial Velocity","Anglo-Australian Telescope"
"HD 18742 b","HD 18742",162.68500000,766.00000000000,,1080.62200000,,0.040000,,4940.00,5.130000,1.360000,2011,"Radial Velocity","W. M. Keck Observatory"
"HD 204941 b","HD 204941",28.71650000,1733.00000000000,,73.10090000,,0.370000,,5026.00,0.780000,0.580000,2011,"Radial Velocity","La Silla Observatory"
"HD 28678 b","HD 28678",189.90800000,380.20000000000,,490.09386000,,0.149000,,4972.00,6.480000,1.530000,2011,"Radial Velocity","W. M. Keck Observatory"
"HD 93083 b","HD 93083",28.51590000,143.58000000000,,117.59000000,,0.140000,,4995.00,,0.700000,2005,"Radial Velocity","La Silla Observatory"
"FU Tau b","FU Tau",,,,5085.28000000,2375.00,,,2838.00,,0.050000,2008,"Imaging","Spitzer Space Telescope"
"KOI-55 b","KOI-55",1231.02000000,0.24010400000,0.75900000,0.44000000,,,65.00000,27730.00,0.203000,0.496000,2011,"Orbital Brightness Modulation","Kepler"
"HD 109271 c","HD 109271",55.87160000,30.93000000000,,24.15400000,,0.150000,,5783.00,,1.047000,2013,"Radial Velocity","La Silla Observatory"
"MOA-2010-BLG-073L b","MOA-2010-BLG-073L",2800.00000000,,,3500.00000000,,,,,,0.160000,2012,"Microlensing","MOA"
"GJ 667 C e","GJ 667 C",7.24396000,62.24000000000,,2.70000000,,0.020000,,3350.00,,0.330000,2013,"Radial Velocity","La Silla Observatory"
"GJ 667 C g","GJ 667 C",7.24396000,256.20000000000,,4.60000000,,0.080000,,3350.00,,0.330000,2013,"Radial Velocity","La Silla Observatory"
"Kepler-1847 b","Kepler-1847",1693.86000000,11.12969971000,2.74516914,,,,,6122.00,0.964000,1.041000,2021,"Transit","Kepler"
"KOI-2513.01","KOI-2513",1369.87000000,19.00547000000,2.80224517,7310.05336100,,0.360000,89.70000,5900.00,1.200000,0.910000,2023,"Transit","Kepler"
"Kepler-1270 b","Kepler-1270",1095.05000000,6.03356196000,3.32000000,,,,,5047.00,3.380000,1.280000,2016,"Transit","Kepler"
"Kepler-1853 b","Kepler-1853",562.34800000,48.88819885000,1.51862272,,,,,4821.00,0.788000,0.765000,2021,"Transit","Kepler"
"Kepler-1686 b","Kepler-1686",729.82300000,9.30987000000,1.42553017,,,,,5714.96,1.199510,1.020000,2020,"Transit","Kepler"
"Kepler-172 b","Kepler-172",828.59200000,2.94030900000,2.35000000,,,,,5526.00,1.085000,,2014,"Transit","Kepler"
"Kepler-1531 b","Kepler-1531",666.33400000,1.13854337600,1.11000000,,,,,6260.00,1.270000,1.160000,2016,"Transit","Kepler"
"Kepler-1527 b","Kepler-1527",1842.13000000,160.12991800000,4.77000000,,,,,6224.00,1.320000,1.210000,2016,"Transit","Kepler"
"Kepler-362 b","Kepler-362",1090.51000000,10.32718600000,0.88000000,,,,,5788.00,0.722000,,2014,"Transit","Kepler"
"Kepler-1801 c","Kepler-1801",839.33200000,116.58318300000,2.91000000,,371.00,0.000000,89.74000,5738.00,0.981000,0.936000,2023,"Transit","Kepler"
"Kepler-1539 b","Kepler-1539",748.32600000,133.30367410000,2.70000000,,,,,5176.00,0.800000,0.840000,2016,"Transit","Kepler"
"K2-336 b","K2-336",239.28900000,21.19473300000,1.22000000,,569.00,,,5424.00,0.800000,0.860000,2021,"Transit","K2"
"Kepler-663 b","Kepler-663",1063.09000000,4.99678284000,2.60000000,,,,,5264.00,0.820000,0.860000,2016,"Transit","Kepler"
"Kepler-1676 b","Kepler-1676",,29.92210000000,3.37695960,,,,,5878.30,1.060660,,2020,"Transit","Kepler"
"Kepler-1649 b","Kepler-1649",92.19130000,8.68909900000,1.01700000,,307.00,,89.15000,3240.00,0.231700,0.197700,2017,"Transit","Kepler"
"K2-323 b","K2-323",118.31800000,24.93000000000,2.10000000,,318.00,,89.88000,3710.00,0.549000,0.478000,2020,"Transit","K2"
"HD 1666 b","HD 1666",117.90800000,270.00000000000,,2040.00000000,,0.630000,,6317.00,1.930000,1.500000,2015,"Radial Velocity","Multiple Observatories"
"K2-5 c","K2-5",202.94300000,10.93241000000,2.26000000,,456.00,,86.95000,3930.00,0.570000,0.610000,2015,"Transit","K2"
"OGLE-2013-BLG-0341L B b","OGLE-2013-BLG-0341L B",911.00000000,,,1.66000000,,,,,,0.112700,2014,"Microlensing","OGLE"
"GJ 15 A b","GJ 15 A",3.56228000,11.44070000000,,3.03000000,,0.094000,,3607.00,0.380000,0.380000,2014,"Radial Velocity","W. M. Keck Observatory"
"KIC 10001893 c","KIC 10001893",1672.94000000,0.32528000000,,,,,,27500.00,,,2014,"Orbital Brightness Modulation","Kepler"
"GJ 3341 b","GJ 3341",23.61900000,14.20700000000,,6.60000000,,0.310000,,3526.00,0.439000,0.470000,2015,"Radial Velocity","La Silla Observatory"
"HD 33844 b","HD 33844",105.77900000,551.40002000000,,638.83830000,,0.150000,,4861.00,5.390000,1.840000,2015,"Radial Velocity","Anglo-Australian Telescope"
"K2-102 b","K2-102",188.17500000,9.91561500000,1.30000000,,,0.100000,89.00000,4695.00,0.710000,0.770000,2016,"Transit","K2"
"HD 17674 b","HD 17674",44.42640000,623.80000000000,,276.51210000,,0.130000,,5904.00,1.180000,0.980000,2017,"Radial Velocity","Haute-Provence Observatory"
"HD 211810 b","HD 211810",64.63530000,1558.00000000000,,212.94610000,,0.680000,,5652.00,1.130000,1.030000,2018,"Radial Velocity","W. M. Keck Observatory"
"GJ 317 c","GJ 317",15.19680000,6500.00000000000,,454.49462201,,0.217000,,3496.00,0.403000,0.402000,2018,"Radial Velocity","W. M. Keck Observatory"
"Kepler-1860 b","Kepler-1860",438.70300000,12.73719978000,1.13863767,,,,,5420.00,0.868000,0.874000,2021,"Transit","Kepler"
"Kepler-1287 b","Kepler-1287",1003.26000000,11.47685909000,1.54000000,,,,,5715.00,0.940000,0.960000,2016,"Transit","Kepler"
"Kepler-1652 b","Kepler-1652",,38.09722000000,1.60000000,,268.00,,89.99270,3638.00,0.382000,0.404000,2017,"Transit","Kepler"
"Kepler-1304 b","Kepler-1304",2176.08000000,16.12888530000,2.29000000,,,,,5259.00,0.810000,0.850000,2016,"Transit","Kepler"
"Kepler-354 c","Kepler-354",554.06400000,16.93440200000,1.31000000,,,,,4648.00,0.674000,,2014,"Transit","Kepler"
"Kepler-602 b","Kepler-602",1159.31000000,15.28469497000,2.09000000,,,,,6062.00,1.130000,1.080000,2016,"Transit","Kepler"
"Kepler-245 b","Kepler-245",861.52700000,7.49019000000,2.57000000,,,,,5100.00,0.795000,,2014,"Transit","Kepler"
"Kepler-1210 b","Kepler-1210",1176.53000000,8.07124073000,1.70000000,,,,,5568.00,0.920000,0.940000,2016,"Transit","Kepler"
"Kepler-1565 b","Kepler-1565",629.93000000,1.53818843700,1.19000000,,,,,4940.00,0.730000,0.760000,2016,"Transit","Kepler"
"Kepler-416 d","Kepler-416",690.81900000,3.07644709000,1.61000000,,1253.00,0.000000,83.78000,5670.00,1.022000,0.949000,2023,"Transit","Kepler"
"PSR B1257+12 d","PSR B1257+12",600.00000000,98.21140000000,,3.90000000,,,47.00000,,,1.400000,1992,"Pulsar Timing","Arecibo Observatory"
"PSR J1719-1438 b","PSR J1719-1438",1200.00000000,0.09070629300,,382.80000000,,0.060000,,4500.00,,1.400000,2011,"Pulsar Timing","Parkes Observatory"
"bet Pic b","bet Pic",19.74420000,8617.50952000000,,3727.80938570,,0.106000,89.00900,,,1.795000,2008,"Imaging","Paranal Observatory"
"gam Cep b","gam Cep",14.10240000,913.00000000000,,2097.66748620,,0.150000,,4775.00,4.740000,1.270000,2003,"Radial Velocity","Multiple Observatories"
"GJ 876 b","GJ 876",4.67517000,61.11660000000,,723.22350000,,0.032400,59.00000,,0.300000,0.320000,1998,"Radial Velocity","Multiple Observatories"
"HD 117207 b","HD 117207",32.35470000,2621.75000000000,,612.14058000,,0.157000,,5732.00,1.074000,1.053000,2004,"Radial Velocity","W. M. Keck Observatory"
"Kepler-95 b","Kepler-95",445.65600000,11.52310000000,3.42000000,13.00000000,,,,5699.00,1.410000,1.080000,2014,"Transit","Kepler"
"Gl 378 b","Gl 378",14.95450000,3.82200000000,,13.02000000,830.00,0.109000,,3879.00,0.560000,0.560000,2019,"Radial Velocity","Haute-Provence Observatory"
"OGLE-2018-BLG-0740L b","OGLE-2018-BLG-0740L",3200.00000000,5480.00000000000,,1500.00000000,,0.000000,,5912.00,,1.000000,2019,"Microlensing","OGLE"
"Kepler-843 b","Kepler-843",1165.66000000,2.05387982100,2.59000000,,,,,5830.00,1.030000,1.020000,2016,"Transit","Kepler"
"BD-11 4672 c","BD-11 4672",27.16650000,74.20000000000,,15.37000000,,0.400000,,4550.00,0.639000,0.651000,2020,"Radial Velocity","Roque de los Muchachos Observatory"
"HD 213472 b","HD 213472",64.45270000,17000.00000000000,,1112.39942450,,0.530000,,5729.54,1.433902,1.048132,2021,"Radial Velocity","Multiple Observatories"
"HD 27969 b","HD 27969",67.93280000,654.50000000000,,1525.57635360,261.00,0.182000,,5966.00,1.270000,1.160000,2021,"Radial Velocity","Haute-Provence Observatory"
"Kepler-1347 b","Kepler-1347",,14.00947528000,1.03000000,,,,,5193.00,0.790000,0.820000,2016,"Transit","Kepler"
"Kepler-1876 b","Kepler-1876",259.93500000,6.99205000000,0.85300000,2.40000000,1299.00,0.098000,89.13000,6104.00,1.477000,1.187000,2021,"Transit","Kepler"
"Kepler-130 c","Kepler-130",316.66300000,27.50868000000,2.90000000,,683.00,0.000000,89.34000,5879.00,1.170000,1.000000,2014,"Transit","Kepler"
"Kepler-224 e","Kepler-224",782.08800000,18.64357700000,1.97000000,,,,,5018.00,0.676000,,2014,"Transit","Kepler"
"Kepler-1364 b","Kepler-1364",1056.90000000,13.32196237000,2.15000000,,,,,6805.00,1.790000,1.490000,2016,"Transit","Kepler"
"Kepler-46 b","Kepler-46",777.06000000,33.60134000000,9.05700000,1907.00000000,543.00,0.010000,89.03800,5155.00,0.938000,0.902000,2012,"Transit","Kepler"
"HD 125390 b","HD 125390",153.64700000,1757.39151000000,,8646.20398403,,0.597000,84.68500,,,1.820000,2019,"Radial Velocity","W. M. Keck Observatory"
"HD 80869 b","HD 80869",85.39510000,1752.92067000000,,1609.80088146,,0.924000,98.55900,,,1.060000,2021,"Radial Velocity","Haute-Provence Observatory"
"HD 111232 c","HD 111232",28.95710000,26472.44623000000,,5740.93451564,,0.558000,87.90200,,,0.960000,2022,"Radial Velocity","Multiple Observatories"
"HD 75898 c","HD 75898",78.05050000,6717.00000000000,,2698.36317543,,0.080000,153.00000,6122.00,,1.295000,2024,"Radial Velocity","Multiple Observatories"
"HIP 97233 b","HIP 97233",102.27500000,1062.26506000000,,6098.17364511,,0.630000,86.08300,,,1.810000,2014,"Radial Velocity","Multiple Observatories"
"HD 97048 b","HD 97048",183.85700000,,,794.57500000,,,40.00000,10000.00,2.250000,2.400000,2019,"Disk Kinematics","Atacama Large Millimeter Array (ALMA)"
"Kepler-281 c","Kepler-281",1745.45000000,36.33737300000,5.31000000,,,,,5723.00,0.899000,,2014,"Transit","Kepler"
"OGLE-2011-BLG-0265L b","OGLE-2011-BLG-0265L",4380.00000000,,,280.00000000,,,,,,0.211000,2015,"Microlensing","OGLE"
"OGLE-2016-BLG-1195L b","OGLE-2016-BLG-1195L",3910.00000000,,,1.43000000,,,,,,0.078000,2017,"Microlensing","OGLE"
"OGLE-2014-BLG-1722L b","OGLE-2014-BLG-1722L",6400.00000000,,,55.30000000,,,,,,0.400000,2018,"Microlensing","OGLE"
"HN Peg b","HN Peg",18.11860000,,11.77680000,6991.57000000,,,,,,,2006,"Imaging","Spitzer Space Telescope"
"HD 95086 b","HD 95086",86.22790000,,,1589.00000000,1000.00,,,,,1.600000,2013,"Imaging","Paranal Observatory"
"USco1621 b","USco1621 A",137.90100000,,,5085.28000000,2270.00,,,3460.00,,0.360000,2019,"Imaging","Multiple Observatories"
"Kepler-1705 c","Kepler-1705",1633.49000000,11.28000000000,2.05000000,5.42000000,,0.028000,88.89000,6312.00,1.259000,1.139000,2021,"Transit","Kepler"
"HD 360 b","HD 360",111.54200000,273.10000000000,,238.37130525,,0.139000,,4770.00,10.860000,1.690000,2021,"Radial Velocity","Okayama Astrophysical Observatory"
"b Cen AB b","b Cen A",98.09350000,1790000.00000000000,,3464.32963630,,0.400000,143.00000,,,5.500000,2021,"Imaging","Paranal Observatory"
"Kepler-245 c","Kepler-245",861.52700000,17.46081200000,2.18000000,,,,,5100.00,0.795000,,2014,"Transit","Kepler"
"Kepler-1384 b","Kepler-1384",,15.36262753000,1.94000000,,,,,4919.00,0.740000,0.780000,2016,"Transit","Kepler"
"Kepler-531 b","Kepler-531",252.76200000,29.88485741000,2.78000000,,,,,4893.00,0.750000,0.780000,2016,"Transit","Kepler"
"Kepler-524 b","Kepler-524",1058.24000000,7.97419807000,1.91000000,,,,,6014.00,1.100000,1.090000,2016,"Transit","Kepler"
"Kepler-346 c","Kepler-346",984.10500000,23.85154900000,3.07000000,,,,,6033.00,1.021000,,2014,"Transit","Kepler"
"Kepler-715 b","Kepler-715",1327.44000000,10.00652995000,3.75000000,,,,,5871.00,1.040000,1.040000,2016,"Transit","Kepler"
"CT Cha b","CT Cha",190.72000000,,24.66000000,5403.00000000,2600.00,,,,,,2007,"Imaging","Paranal Observatory"
"Kepler-376 b","Kepler-376",923.06700000,4.92019900000,1.07000000,,,,,5900.00,1.175000,,2014,"Transit","Kepler"
"Kepler-360 c","Kepler-360",876.04400000,7.18643400000,2.10000000,,,,,6053.00,1.058000,,2014,"Transit","Kepler"
"Kepler-305 e","Kepler-305",868.47700000,3.20538000000,1.79381530,,,,,4974.00,0.827279,0.820000,2020,"Transit","Kepler"
"Kepler-256 b","Kepler-256",1026.43000000,1.62049300000,1.59000000,,,,,5551.00,1.301000,,2014,"Transit","Kepler"
"Kepler-334 b","Kepler-334",426.59000000,5.47031900000,1.12000000,,,,,5828.00,1.068000,,2014,"Transit","Kepler"
"Kepler-722 b","Kepler-722",1239.50000000,4.09357325200,2.63000000,,,,,5863.00,1.050000,1.030000,2016,"Transit","Kepler"
"Kepler-1643 b","Kepler-1643",341.77400000,5.34265700000,2.32000000,,,,,4916.00,0.855000,0.845000,2016,"Transit","Kepler"
"Kepler-724 b","Kepler-724",853.11900000,3.31494633800,3.29000000,,,,,5437.00,0.860000,0.900000,2016,"Transit","Kepler"
"HD 141399 e","HD 141399",37.01690000,5000.00000000000,,209.76780000,,0.260000,,5600.00,,1.070000,2014,"Radial Velocity","Multiple Observatories"
"HD 21411 b","HD 21411",29.13280000,84.28800000000,,65.90000000,,0.400000,,5605.00,,0.890000,2019,"Radial Velocity","Las Campanas Observatory"
"HD 38529 c","HD 38529",42.35380000,2127.60566000000,,3299.05886466,,0.357000,104.55900,,,0.980000,2000,"Radial Velocity","Multiple Observatories"
"OGLE-2003-BLG-235L b","OGLE-2003-BLG-235L",5800.00000000,,,830.00000000,,,,,,0.630000,2004,"Microlensing","OGLE"
"K2-400 b","K2-400",62.38040000,3.86505300000,1.16300000,,,,,3578.00,0.382000,0.374000,2022,"Transit","K2"
"Kepler-82 d","Kepler-82",904.32600000,2.38296100000,1.77000000,,,,,5428.00,0.945000,,2014,"Transit","Kepler"
"Kepler-828 b","Kepler-828",575.32200000,0.56785713600,1.51000000,,,,,5039.00,0.770000,0.810000,2016,"Transit","Kepler"
"Kepler-887 b","Kepler-887",886.58800000,20.42228798000,1.84000000,,,,,6194.00,1.290000,1.190000,2016,"Transit","Kepler"
"Kepler-884 b","Kepler-884",476.73300000,5.69919514000,1.23000000,,,,,5715.00,0.940000,1.000000,2016,"Transit","Kepler"
"Kepler-877 b","Kepler-877",602.17600000,18.45847097000,2.12000000,,,,,5261.00,0.810000,0.850000,2016,"Transit","Kepler"
"Kepler-865 b","Kepler-865",586.13700000,14.16399294000,2.49000000,,,,,5570.00,0.920000,0.930000,2016,"Transit","Kepler"
"Kepler-1754 b","Kepler-1754",718.94500000,8.19594955400,2.43996509,,,,,4723.00,0.747000,0.734000,2021,"Transit","Kepler"
"Kepler-336 c","Kepler-336",768.86000000,9.60000100000,2.10000000,,,,,5867.00,1.304000,,2014,"Transit","Kepler"
"Kepler-770 c","Kepler-770",930.45700000,1.47532231400,1.20000000,,,,,5598.00,0.920000,0.940000,2016,"Transit","Kepler"
"Kepler-58 e","Kepler-58",969.25200000,4.45814897000,1.61000000,,1212.00,0.000000,84.65000,6100.00,1.083000,1.017000,2023,"Transit","Kepler"
"Kepler-402 d","Kepler-402",625.33900000,8.92109900000,1.38000000,,,,,6090.00,1.264000,,2014,"Transit","Kepler"
"Kepler-404 c","Kepler-404",812.52400000,14.75116600000,1.72000000,,,,,5654.00,0.884000,,2014,"Transit","Kepler"
"Kepler-475 b","Kepler-475",280.06900000,3.10550818900,2.49000000,,,,,5009.00,0.790000,0.860000,2016,"Transit","Kepler"
"Kepler-215 d","Kepler-215",485.99700000,30.86442300000,2.39000000,,,,,5739.00,1.027000,,2014,"Transit","Kepler"
"Kepler-1778 b","Kepler-1778",1276.29000000,10.08740044000,3.01665969,,,,,6310.00,1.095000,1.143000,2021,"Transit","Kepler"
"OGLE-2017-BLG-1237L b","OGLE-2017-BLG-1237L",6030.00000000,,,1207.74794660,,,,,,0.460000,2024,"Microlensing","OGLE"
"Kepler-1117 b","Kepler-1117",568.48700000,4.79028459000,1.11000000,,,,,5612.00,0.930000,0.950000,2016,"Transit","Kepler"
"Kepler-1158 b","Kepler-1158",1484.25000000,13.53962930000,2.34000000,,,,,6203.00,1.950000,1.410000,2016,"Transit","Kepler"
